"","Gemeinde","Zulassungsjahr","Postleitzahl","Laengengrad","Breitengrad","Anzahl_betroffen_Jahr"
"1569","BAD SALZUNGEN","2009","36433",10.231992,50.811679,20
"1570","BAD SALZUNGEN","2010","36433",10.231992,50.811679,8
"1571","BAD SALZUNGEN","2011","36433",10.231992,50.811679,12
"1572","BAD SALZUNGEN","2012","36433",10.231992,50.811679,12
"1573","BAD SALZUNGEN","2013","36433",10.231992,50.811679,10
"1574","BAD SALZUNGEN","2014","36433",10.231992,50.811679,8
"1575","BAD SALZUNGEN","2015","36433",10.231992,50.811679,18
"1576","BAD SALZUNGEN","2016","36433",10.231992,50.811679,9
"1577","BAD SASSENDORF","2009","59505",8.164329,51.585642,8
"1578","BAD SASSENDORF","2010","59505",8.164329,51.585642,7
"1579","BAD SASSENDORF","2011","59505",8.164329,51.585642,8
"1580","BAD SASSENDORF","2012","59505",8.164329,51.585642,18
"1581","BAD SASSENDORF","2013","59505",8.164329,51.585642,12
"1582","BAD SASSENDORF","2014","59505",8.164329,51.585642,13
"1583","BAD SASSENDORF","2015","59505",8.164329,51.585642,17
"1584","BAD SASSENDORF","2016","59505",8.164329,51.585642,13
"1585","BAD SAULGAU","2009","88348",9.499183,48.013864,16
"1586","BAD SAULGAU","2010","88348",9.499183,48.013864,19
"1587","BAD SAULGAU","2011","88348",9.499183,48.013864,13
"1588","BAD SAULGAU","2012","88348",9.499183,48.013864,17
"1589","BAD SAULGAU","2013","88348",9.499183,48.013864,7
"1590","BAD SAULGAU","2014","88348",9.499183,48.013864,18
"1591","BAD SAULGAU","2015","88348",9.499183,48.013864,14
"1592","BAD SAULGAU","2016","88348",9.499183,48.013864,14
"1593","BAD SCHANDAU","2009","01814",14.154659,50.917397,1
"1594","BAD SCHANDAU","2010","01814",14.154659,50.917397,2
"1595","BAD SCHANDAU","2011","01814",14.154659,50.917397,2
"1596","BAD SCHANDAU","2013","01814",14.154659,50.917397,3
"1597","BAD SCHANDAU","2014","01814",14.154659,50.917397,4
"1598","BAD SCHANDAU","2015","01814",14.154659,50.917397,3
"1599","BAD SCHANDAU","2016","01814",14.154659,50.917397,3
"1600","BAD SCHLEMA","2009","08301",12.682933,50.61039,3
"1601","BAD SCHLEMA","2010","08301",12.682933,50.61039,3
"1602","BAD SCHLEMA","2011","08301",12.682933,50.61039,2
"1603","BAD SCHLEMA","2012","08301",12.682933,50.61039,4
"1604","BAD SCHLEMA","2013","08301",12.682933,50.61039,6
"1605","BAD SCHLEMA","2014","08301",12.682933,50.61039,6
"1606","BAD SCHLEMA","2015","08301",12.682933,50.61039,5
"1607","BAD SCHLEMA","2016","08301",12.682933,50.61039,5
"1608","BAD SCHMIEDEBERG","2009","06905",12.732596,51.683995,4
"1609","BAD SCHMIEDEBERG","2010","06905",12.732596,51.683995,5
"1610","BAD SCHMIEDEBERG","2011","06905",12.732596,51.683995,7
"1611","BAD SCHMIEDEBERG","2012","06905",12.732596,51.683995,6
"1612","BAD SCHMIEDEBERG","2013","06905",12.732596,51.683995,5
"1613","BAD SCHMIEDEBERG","2014","06905",12.732596,51.683995,3
"1614","BAD SCHMIEDEBERG","2015","06905",12.732596,51.683995,5
"1615","BAD SCHMIEDEBERG","2016","06905",12.732596,51.683995,6
"1616","BAD STAFFELSTEIN","2009","96231",10.999853,50.10147,9
"1617","BAD STAFFELSTEIN","2010","96231",10.999853,50.10147,5
"1618","BAD STAFFELSTEIN","2011","96231",10.999853,50.10147,16
"1619","BAD STAFFELSTEIN","2012","96231",10.999853,50.10147,11
"1620","BAD STAFFELSTEIN","2013","96231",10.999853,50.10147,7
"1621","BAD STAFFELSTEIN","2014","96231",10.999853,50.10147,11
"1622","BAD STAFFELSTEIN","2015","96231",10.999853,50.10147,6
"1623","BAD STAFFELSTEIN","2016","96231",10.999853,50.10147,11
"1624","BAD SUELZE","2009","18334",12.65907,54.109956,3
"1625","BAD SUELZE","2012","18334",12.65907,54.109956,1
"1626","BAD SUELZE","2013","18334",12.65907,54.109956,1
"1627","BAD SUELZE","2014","18334",12.65907,54.109956,1
"1628","BAD SUELZE","2015","18334",12.65907,54.109956,1
"1629","BAD SUELZE","2016","18334",12.65907,54.109956,1
"1630","BAD SULZA","2009","99518",11.623832,51.087021,1
"1631","BAD SULZA","2010","99518",11.623832,51.087021,2
"1632","BAD SULZA","2011","99518",11.623832,51.087021,1
"1633","BAD SULZA","2012","99518",11.623832,51.087021,4
"1634","BAD SULZA","2013","99518",11.623832,51.087021,3
"1635","BAD SULZA","2014","99518",11.623832,51.087021,7
"1636","BAD SULZA","2015","99518",11.623832,51.087021,7
"1637","BAD SULZA","2016","99518",11.623832,51.087021,3
"1638","BAD TENNSTEDT","2010","99955",10.838775,51.153642,4
"1639","BAD TENNSTEDT","2011","99955",10.838775,51.153642,2
"1640","BAD TENNSTEDT","2012","99955",10.838775,51.153642,1
"1641","BAD TENNSTEDT","2013","99955",10.838775,51.153642,1
"1642","BAD TENNSTEDT","2015","99955",10.838775,51.153642,1
"1643","BAD WIESSEE","2009","83707",11.725573,47.712577,5
"1644","BAD WIESSEE","2010","83707",11.725573,47.712577,4
"1645","BAD WIESSEE","2011","83707",11.725573,47.712577,4
"1646","BAD WIESSEE","2012","83707",11.725573,47.712577,5
"1647","BAD WIESSEE","2013","83707",11.725573,47.712577,3
"1648","BAD WIESSEE","2014","83707",11.725573,47.712577,9
"1649","BAD WIESSEE","2015","83707",11.725573,47.712577,7
"1650","BAD WIESSEE","2016","83707",11.725573,47.712577,2
"1651","BAD WILSNACK","2009","19336",11.948256,52.954958,2
"1652","BAD WILSNACK","2011","19336",11.948256,52.954958,1
"1653","BAD WILSNACK","2012","19336",11.948256,52.954958,3
"1654","BAD WILSNACK","2014","19336",11.948256,52.954958,1
"1655","BAD WILSNACK","2015","19336",11.948256,52.954958,1
"1656","BAD WILSNACK","2016","19336",11.948256,52.954958,2
"1657","BAD ZWESTEN","2009","34596",9.175326,51.052069,3
"1658","BAD ZWESTEN","2011","34596",9.175326,51.052069,4
"1659","BAD ZWESTEN","2012","34596",9.175326,51.052069,3
"1660","BAD ZWESTEN","2013","34596",9.175326,51.052069,4
"1661","BAD ZWESTEN","2014","34596",9.175326,51.052069,8
"1662","BAD ZWESTEN","2015","34596",9.175326,51.052069,6
"1663","BAD ZWESTEN","2016","34596",9.175326,51.052069,3
"1664","BAD ZWISCHENAHN","2009","26160",8.008329,53.180788,35
"1665","BAD ZWISCHENAHN","2010","26160",8.008329,53.180788,21
"1666","BAD ZWISCHENAHN","2011","26160",8.008329,53.180788,11
"1667","BAD ZWISCHENAHN","2012","26160",8.008329,53.180788,36
"1668","BAD ZWISCHENAHN","2013","26160",8.008329,53.180788,30
"1669","BAD ZWISCHENAHN","2014","26160",8.008329,53.180788,32
"1670","BAD ZWISCHENAHN","2015","26160",8.008329,53.180788,19
"1671","BAD ZWISCHENAHN","2016","26160",8.008329,53.180788,30
"1672","BADBERGEN","2009","49635",7.981071,52.633175,6
"1673","BADBERGEN","2010","49635",7.981071,52.633175,1
"1674","BADBERGEN","2011","49635",7.981071,52.633175,6
"1675","BADBERGEN","2012","49635",7.981071,52.633175,4
"1676","BADBERGEN","2013","49635",7.981071,52.633175,5
"1677","BADBERGEN","2014","49635",7.981071,52.633175,5
"1678","BADBERGEN","2015","49635",7.981071,52.633175,6
"1679","BADBERGEN","2016","49635",7.981071,52.633175,5
"1680","BADDECKENSTEDT","2009","38271",10.231504,52.083951,5
"1681","BADDECKENSTEDT","2010","38271",10.231504,52.083951,2
"1682","BADDECKENSTEDT","2011","38271",10.231504,52.083951,3
"1683","BADDECKENSTEDT","2012","38271",10.231504,52.083951,3
"1684","BADDECKENSTEDT","2014","38271",10.231504,52.083951,1
"1685","BADDECKENSTEDT","2015","38271",10.231504,52.083951,4
"1686","BADDECKENSTEDT","2016","38271",10.231504,52.083951,3
"1687","BADEM","2009","54657",6.607855,50.004334,2
"1688","BADEM","2010","54657",6.607855,50.004334,1
"1689","BADEM","2011","54657",6.607855,50.004334,2
"1690","BADEN BADEN","2009","76530",8.239951,48.761794,31
"1691","BADEN BADEN","2010","76530",8.239951,48.761794,70
"1692","BADEN BADEN","2011","76530",8.239951,48.761794,49
"1693","BADEN BADEN","2012","76530",8.239951,48.761794,32
"1694","BADEN BADEN","2013","76530",8.239951,48.761794,44
"1695","BADEN BADEN","2014","76530",8.239951,48.761794,43
"1696","BADEN BADEN","2015","76530",8.239951,48.761794,36
"1697","BADEN BADEN","2016","76530",8.239951,48.761794,33
"1698","BADENWEILER","2009","79410",7.672437,47.801626,3
"1699","BADENWEILER","2010","79410",7.672437,47.801626,2
"1700","BADENWEILER","2011","79410",7.672437,47.801626,4
"1701","BADENWEILER","2012","79410",7.672437,47.801626,1
"1702","BADENWEILER","2013","79410",7.672437,47.801626,2
"1703","BADENWEILER","2014","79410",7.672437,47.801626,7
"1704","BADENWEILER","2015","79410",7.672437,47.801626,5
"1705","BADENWEILER","2016","79410",7.672437,47.801626,4
"1706","BAECHINGEN A.D.BRENZ","2011","89431",10.312137,48.546161,1
"1707","BAECHINGEN A.D.BRENZ","2012","89431",10.312137,48.546161,2
"1708","BAECHINGEN A.D.BRENZ","2014","89431",10.312137,48.546161,1
"1709","BAECHINGEN A.D.BRENZ","2015","89431",10.312137,48.546161,1
"1710","BAECHINGEN A.D.BRENZ","2016","89431",10.312137,48.546161,2
"1711","BAERENSTEIN","2010","09471",13.028733,50.499583,1
"1712","BAERENSTEIN","2011","09471",13.028733,50.499583,3
"1713","BAERENSTEIN","2012","09471",13.028733,50.499583,2
"1714","BAERENSTEIN","2015","09471",13.028733,50.499583,1
"1715","BAERENSTEIN","2016","09471",13.028733,50.499583,1
"1716","BAHRDORF","2009","38459",11.004207,52.387587,3
"1717","BAHRDORF","2010","38459",11.004207,52.387587,4
"1718","BAHRDORF","2011","38459",11.004207,52.387587,2
"1719","BAHRDORF","2012","38459",11.004207,52.387587,1
"1720","BAHRDORF","2014","38459",11.004207,52.387587,1
"1721","BAHRDORF","2015","38459",11.004207,52.387587,4
"1722","BAHRENBORSTEL","2009","27245",8.815121,52.57221,1
"1723","BAHRENBORSTEL","2010","27245",8.815121,52.57221,1
"1724","BAHRENBORSTEL","2012","27245",8.815121,52.57221,2
"1725","BAHRENBORSTEL","2015","27245",8.815121,52.57221,2
"1726","BAHRETAL","2009","01819",13.907963,50.880306,1
"1727","BAHRETAL","2010","01819",13.907963,50.880306,1
"1728","BAHRETAL","2011","01819",13.907963,50.880306,1
"1729","BAHRETAL","2012","01819",13.907963,50.880306,1
"1730","BAHRETAL","2013","01819",13.907963,50.880306,1
"1731","BAHRETAL","2014","01819",13.907963,50.880306,3
"1732","BAHRETAL","2015","01819",13.907963,50.880306,1
"1733","BAHRETAL","2016","01819",13.907963,50.880306,1
"1734","BAIENFURT","2009","88255",9.651432,47.826982,7
"1735","BAIENFURT","2010","88255",9.651432,47.826982,6
"1736","BAIENFURT","2011","88255",9.651432,47.826982,6
"1737","BAIENFURT","2012","88255",9.651432,47.826982,11
"1738","BAIENFURT","2013","88255",9.651432,47.826982,7
"1739","BAIENFURT","2014","88255",9.651432,47.826982,5
"1740","BAIENFURT","2015","88255",9.651432,47.826982,11
"1741","BAIENFURT","2016","88255",9.651432,47.826982,9
"1742","BAIERBRUNN","2009","82065",11.486944,48.019582,2
"1743","BAIERBRUNN","2010","82065",11.486944,48.019582,1
"1744","BAIERBRUNN","2012","82065",11.486944,48.019582,1
"1745","BAIERBRUNN","2013","82065",11.486944,48.019582,2
"1746","BAIERBRUNN","2014","82065",11.486944,48.019582,1
"1747","BAIERBRUNN","2015","82065",11.486944,48.019582,1
"1748","BAIERBRUNN","2016","82065",11.486944,48.019582,1
"1749","BAIERN","2009","85625",11.898056,47.957257,1
"1750","BAIERN","2010","85625",11.898056,47.957257,2
"1751","BAIERN","2011","85625",11.898056,47.957257,1
"1752","BAIERN","2013","85625",11.898056,47.957257,1
"1753","BAIERN","2015","85625",11.898056,47.957257,1
"1754","BAIERSBRONN","2009","72270",8.371955,48.505528,7
"1755","BAIERSBRONN","2010","72270",8.371955,48.505528,8
"1756","BAIERSBRONN","2011","72270",8.371955,48.505528,13
"1757","BAIERSBRONN","2012","72270",8.371955,48.505528,14
"1758","BAIERSBRONN","2013","72270",8.371955,48.505528,12
"1759","BAIERSBRONN","2014","72270",8.371955,48.505528,15
"1760","BAIERSBRONN","2015","72270",8.371955,48.505528,15
"1761","BAIERSBRONN","2016","72270",8.371955,48.505528,11
"1762","BAINDT","2009","88255",9.661164,47.84186,5
"1763","BAINDT","2010","88255",9.661164,47.84186,4
"1764","BAINDT","2011","88255",9.661164,47.84186,9
"1765","BAINDT","2012","88255",9.661164,47.84186,8
"1766","BAINDT","2013","88255",9.661164,47.84186,4
"1767","BAINDT","2014","88255",9.661164,47.84186,5
"1768","BAINDT","2015","88255",9.661164,47.84186,3
"1769","BAINDT","2016","88255",9.661164,47.84186,5
"1770","BAISWEIL","2009","87650",10.541831,47.943787,1
"1771","BAISWEIL","2010","87650",10.541831,47.943787,1
"1772","BAISWEIL","2011","87650",10.541831,47.943787,1
"1773","BAISWEIL","2012","87650",10.541831,47.943787,1
"1774","BAISWEIL","2013","87650",10.541831,47.943787,2
"1775","BAISWEIL","2014","87650",10.541831,47.943787,3
"1776","BAISWEIL","2016","87650",10.541831,47.943787,2
"1777","BAKUM","2009","49456",8.19402,52.742467,3
"1778","BAKUM","2010","49456",8.19402,52.742467,4
"1779","BAKUM","2011","49456",8.19402,52.742467,11
"1780","BAKUM","2012","49456",8.19402,52.742467,11
"1781","BAKUM","2013","49456",8.19402,52.742467,5
"1782","BAKUM","2014","49456",8.19402,52.742467,5
"1783","BAKUM","2015","49456",8.19402,52.742467,4
"1784","BAKUM","2016","49456",8.19402,52.742467,10
"1785","BALGE","2011","31609",9.184785,52.718245,1
"1786","BALGE","2012","31609",9.184785,52.718245,2
"1787","BALGE","2014","31609",9.184785,52.718245,2
"1788","BALGE","2015","31609",9.184785,52.718245,2
"1789","BALGHEIM","2010","78582",8.763938,48.066254,1
"1790","BALGHEIM","2011","78582",8.763938,48.066254,2
"1791","BALGHEIM","2012","78582",8.763938,48.066254,1
"1792","BALGHEIM","2013","78582",8.763938,48.066254,1
"1793","BALGHEIM","2014","78582",8.763938,48.066254,2
"1794","BALGHEIM","2015","78582",8.763938,48.066254,4
"1795","BALGHEIM","2016","78582",8.763938,48.066254,1
"1796","BALGSTAEDT","2009","06632",11.732025,51.204907,2
"1797","BALGSTAEDT","2010","06632",11.732025,51.204907,2
"1798","BALGSTAEDT","2011","06632",11.732025,51.204907,1
"1799","BALGSTAEDT","2012","06632",11.732025,51.204907,1
"1800","BALGSTAEDT","2013","06632",11.732025,51.204907,2
"1801","BALGSTAEDT","2015","06632",11.732025,51.204907,2
"1802","BALJE","2009","21730",9.133598,53.831509,1
"1803","BALJE","2010","21730",9.133598,53.831509,2
"1804","BALJE","2011","21730",9.133598,53.831509,1
"1805","BALJE","2012","21730",9.133598,53.831509,1
"1806","BALJE","2013","21730",9.133598,53.831509,1
"1807","BALJE","2015","21730",9.133598,53.831509,1
"1808","BALJE","2016","21730",9.133598,53.831509,2
"1809","BALLENSTEDT","2009","06493",11.237514,51.72028,6
"1810","BALLENSTEDT","2010","06493",11.237514,51.72028,10
"1811","BALLENSTEDT","2011","06493",11.237514,51.72028,8
"1812","BALLENSTEDT","2012","06493",11.237514,51.72028,9
"1813","BALLENSTEDT","2013","06493",11.237514,51.72028,14
"1814","BALLENSTEDT","2014","06493",11.237514,51.72028,5
"1815","BALLENSTEDT","2015","06493",11.237514,51.72028,11
"1816","BALLENSTEDT","2016","06493",11.237514,51.72028,7
"1817","BALLHAUSEN","2011","99955",10.886828,51.155085,1
"1818","BALLRECHTEN DOTTINGEN","2010","79282",7.691108,47.85776,1
"1819","BALLRECHTEN DOTTINGEN","2011","79282",7.691108,47.85776,1
"1820","BALLRECHTEN DOTTINGEN","2012","79282",7.691108,47.85776,2
"1821","BALLRECHTEN DOTTINGEN","2013","79282",7.691108,47.85776,1
"1822","BALLRECHTEN DOTTINGEN","2015","79282",7.691108,47.85776,2
"1823","BALLRECHTEN DOTTINGEN","2016","79282",7.691108,47.85776,3
"1824","BALTMANNSWEILER","2009","73666",9.448403,48.742625,6
"1825","BALTMANNSWEILER","2010","73666",9.448403,48.742625,11
"1826","BALTMANNSWEILER","2011","73666",9.448403,48.742625,2
"1827","BALTMANNSWEILER","2012","73666",9.448403,48.742625,9
"1828","BALTMANNSWEILER","2013","73666",9.448403,48.742625,4
"1829","BALTMANNSWEILER","2014","73666",9.448403,48.742625,3
"1830","BALTMANNSWEILER","2015","73666",9.448403,48.742625,7
"1831","BALTMANNSWEILER","2016","73666",9.448403,48.742625,4
"1832","BALZHAUSEN","2009","86483",10.493311,48.242055,1
"1833","BALZHAUSEN","2011","86483",10.493311,48.242055,2
"1834","BALZHAUSEN","2013","86483",10.493311,48.242055,1
"1835","BALZHAUSEN","2016","86483",10.493311,48.242055,3
"1836","BALZHEIM","2011","88481",10.076078,48.180798,1
"1837","BALZHEIM","2012","88481",10.076078,48.180798,2
"1838","BALZHEIM","2013","88481",10.076078,48.180798,2
"1839","BALZHEIM","2015","88481",10.076078,48.180798,2
"1840","BAMBERG","2009","96047",10.886786,49.893387,65
"1841","BAMBERG","2010","96047",10.886786,49.893387,32
"1842","BAMBERG","2011","96047",10.886786,49.893387,54
"1843","BAMBERG","2012","96047",10.886786,49.893387,50
"1844","BAMBERG","2013","96047",10.886786,49.893387,37
"1845","BAMBERG","2014","96047",10.886786,49.893387,65
"1846","BAMBERG","2015","96047",10.886786,49.893387,41
"1847","BAMBERG","2016","96047",10.886786,49.893387,58
"1848","BAMMENTAL","2009","69245",8.77808,49.357303,6
"1849","BAMMENTAL","2010","69245",8.77808,49.357303,8
"1850","BAMMENTAL","2011","69245",8.77808,49.357303,6
"1851","BAMMENTAL","2012","69245",8.77808,49.357303,3
"1852","BAMMENTAL","2013","69245",8.77808,49.357303,8
"1853","BAMMENTAL","2014","69245",8.77808,49.357303,6
"1854","BAMMENTAL","2015","69245",8.77808,49.357303,7
"1855","BAMMENTAL","2016","69245",8.77808,49.357303,9
"1856","BANN","2009","66851",7.611963,49.390185,3
"1857","BANN","2013","66851",7.611963,49.390185,2
"1858","BANNEWITZ","2009","01728",13.722393,50.993964,16
"1859","BANNEWITZ","2010","01728",13.722393,50.993964,8
"1860","BANNEWITZ","2011","01728",13.722393,50.993964,7
"1861","BANNEWITZ","2012","01728",13.722393,50.993964,10
"1862","BANNEWITZ","2013","01728",13.722393,50.993964,9
"1863","BANNEWITZ","2014","01728",13.722393,50.993964,13
"1864","BANNEWITZ","2015","01728",13.722393,50.993964,15
"1865","BANNEWITZ","2016","01728",13.722393,50.993964,10
"1866","BANZKOW","2009","19079",11.516606,53.523683,3
"1867","BANZKOW","2010","19079",11.516606,53.523683,2
"1868","BANZKOW","2011","19079",11.516606,53.523683,4
"1869","BANZKOW","2012","19079",11.516606,53.523683,1
"1870","BANZKOW","2013","19079",11.516606,53.523683,2
"1871","BANZKOW","2014","19079",11.516606,53.523683,7
"1872","BANZKOW","2015","19079",11.516606,53.523683,1
"1873","BANZKOW","2016","19079",11.516606,53.523683,1
"1874","BARBELROTH","2011","76889",8.07179,49.101569,1
"1875","BARBING","2009","93092",12.197586,49.003328,6
"1876","BARBING","2010","93092",12.197586,49.003328,5
"1877","BARBING","2011","93092",12.197586,49.003328,4
"1878","BARBING","2012","93092",12.197586,49.003328,2
"1879","BARBING","2013","93092",12.197586,49.003328,4
"1880","BARBING","2014","93092",12.197586,49.003328,7
"1881","BARBING","2015","93092",12.197586,49.003328,6
"1882","BARBING","2016","93092",12.197586,49.003328,6
"1883","BARENDORF","2009","21397",10.521495,53.228804,1
"1884","BARENDORF","2010","21397",10.521495,53.228804,2
"1885","BARENDORF","2011","21397",10.521495,53.228804,2
"1886","BARENDORF","2013","21397",10.521495,53.228804,1
"1887","BARENDORF","2014","21397",10.521495,53.228804,2
"1888","BARENDORF","2015","21397",10.521495,53.228804,2
"1889","BARENDORF","2016","21397",10.521495,53.228804,1
"1890","BARGSTEDT","2012","21698",9.448787,53.460043,3
"1891","BARGSTEDT","2013","21698",9.448787,53.460043,1
"1892","BARGSTEDT","2015","21698",9.448787,53.460043,2
"1893","BARGSTEDT","2016","21698",9.448787,53.460043,2
"1894","BARGSTEDT1","2010","24793",9.769024,54.162433,2
"1895","BARGSTEDT1","2012","24793",9.769024,54.162433,1
"1896","BARGSTEDT1","2013","24793",9.769024,54.162433,2
"1897","BARGSTEDT1","2014","24793",9.769024,54.162433,2
"1898","BARGSTEDT1","2015","24793",9.769024,54.162433,1
"1899","BARLEBEN","2009","39179",11.620091,52.199761,9
"1900","BARLEBEN","2010","39179",11.620091,52.199761,16
"1901","BARLEBEN","2011","39179",11.620091,52.199761,4
"1902","BARLEBEN","2012","39179",11.620091,52.199761,8
"1903","BARLEBEN","2013","39179",11.620091,52.199761,5
"1904","BARLEBEN","2014","39179",11.620091,52.199761,14
"1905","BARLEBEN","2015","39179",11.620091,52.199761,12
"1906","BARLEBEN","2016","39179",11.620091,52.199761,7
"1907","BARNEKOW","2011","23968",11.372593,53.867101,1
